TIME,FM1,PE1,PE2,PE3,PE4,TP1,TP2,EPOCH
2020-07-15 00:00:00+00:00,0.419794,0.93881416,0.9693269,0.91472197,0.79594886,0.23891813,0.4824731,1594771200
2020-07-15 00:30:00+00:00,0.41578785,0.9373723,0.96453315,0.91364974,0.7935582,0.23388742,0.48153308,1594773000
2020-07-15 01:00:00+00:00,0.40729,0.9374955,0.9660613,0.9140934,0.7931021,0.2276021,0.48399952,1594774800
2020-07-15 01:30:00+00:00,0.41578785,0.93506783,0.963609,0.9121093,0.79201776,0.2172203,0.4771454,1594776600
2020-07-15 02:00:00+00:00,0.40486205,0.9319008,0.9604295,0.90959543,0.7901323,0.2170268,0.4847358,1594778400
2020-07-15 02:30:00+00:00,0.40243408,0.9298427,0.9616741,0.9102486,0.7885918,0.22508742,0.48132196,1594780200
2020-07-15 03:00:00+00:00,0.4128743,0.93355215,0.96222866,0.908474,0.7891093,0.2371996,0.47904202,1594782000
2020-07-15 03:30:00+00:00,0.39782098,0.9367932,0.9649399,0.9125037,0.7925846,0.24143991,0.48940626,1594783700
2020-07-15 04:00:00+00:00,0.4004917,0.9362263,0.96680075,0.9132555,0.7921287,0.26101926,0.49005485,1594785500
2020-07-15 04:30:00+00:00,0.41105333,0.93927014,0.96931463,0.91554755,0.7947042,0.25970381,0.48215473,1594787500
2020-07-15 05:00:00+00:00,0.40279827,0.93669456,0.9639663,0.91392094,0.79391557,0.24682201,0.47224376,1594789200
2020-07-15 05:30:00+00:00,0.38118944,0.9289062,0.960565,0.9094722,0.7900091,0.2254317,0.4828769,1594791000
2020-07-15 06:00:00+00:00,0.38762352,0.9284503,0.95551246,0.90623105,0.7861887,0.21471544,0.48146346,1594792800
2020-07-15 06:30:00+00:00,0.39733538,0.9288199,0.95902455,0.90895456,0.7871869,0.22920245,0.478512,1594794600
2020-07-15 07:00:00+00:00,0.39903495,0.93553627,0.9661722,0.9134773,0.79203004,0.2400673,0.48535088,1594796400
2020-07-15 07:30:00+00:00,0.38349602,0.93453807,0.9598749,0.9116657,0.78978723,0.2563176,0.5015925,1594798200
2020-07-15 08:00:00+00:00,0.3967284,0.9319008,0.9619082,0.91228193,0.78963923,0.287127,0.51042205,1594800000
2020-07-15 08:30:00+00:00,0.38968733,0.9359922,0.96539587,0.91485745,0.792412,0.29755297,0.5166751,1594801800
2020-07-15 09:00:00+00:00,0.39150828,0.9377174,0.96852595,0.9144632,0.7926709,0.30874425,0.51909274,1594803600
2020-07-15 09:30:00+00:00,0.39138687,0.9348708,0.9642127,0.91282415,0.78878903,0.33590367,0.5374883,1594805400
2020-07-15 10:00:00+00:00,0.38118944,0.93432856,0.96332544,0.9128365,0.789442,0.3505366,0.55181473,1594807200
2020-07-15 10:30:00+00:00,0.3909013,0.93254167,0.95912313,0.91103727,0.7893436,0.36954543,0.55316246,1594809000
2020-07-15 11:00:00+00:00,0.38191783,0.9318885,0.96323913,0.9103595,0.7882097,0.3793536,0.5619338,1594810800
2020-07-15 11:30:00+00:00,0.37184182,0.93236905,0.9556603,0.906909,0.7856218,0.39188316,0.5722906,1594812500
2020-07-15 12:00:00+00:00,0.38058245,0.9315064,0.95933264,0.909201,0.78739643,0.40048704,0.5773341,1594814500
2020-07-15 12:30:00+00:00,0.3714776,0.93642354,0.9636582,0.91257775,0.788296,0.4273836,0.5844328,1594816300
2020-07-15 13:00:00+00:00,0.37232742,0.93330574,0.9608608,0.9121218,0.79101956,0.4318824,0.58087564,1594818000
2020-07-15 13:30:00+00:00,0.38725936,0.93303454,0.9596162,0.91092634,0.79062515,0.42272723,0.5623221,1594819800
2020-07-15 14:00:00+00:00,0.39466462,0.9342053,0.9626723,0.91484517,0.794162,0.39837664,0.5585439,1594821600
2020-07-15 14:30:00+00:00,0.3775475,0.9351049,0.9630667,0.91282415,0.79063743,0.39751938,0.5593312,1594823400
2020-07-15 15:00:00+00:00,0.3892017,0.9347228,0.9634858,0.9127502,0.791192,0.39015153,0.5539837,1594825200
2020-07-15 15:30:00+00:00,0.39345062,0.9286967,0.9583716,0.908326,0.78748274,0.3954546,0.556138,1594827000
2020-07-15 16:00:00+00:00,0.37985405,0.93241847,0.9598626,0.9111974,0.7891341,0.42045453,0.56450593,1594828800
2020-07-15 16:30:00+00:00,0.3673501,0.9360045,0.9600352,0.91270095,0.7903047,0.42045453,0.5763858,1594830600
2020-07-15 17:00:00+00:00,0.36819986,0.9313586,0.9600352,0.9109633,0.78739643,0.419697,0.5628439,1594832400
2020-07-15 17:30:00+00:00,0.38774493,0.9317776,0.96247524,0.9118137,0.7903047,0.39772728,0.5562575,1594834200
2020-07-15 18:00:00+00:00,0.39272225,0.9371259,0.9633625,0.9139948,0.79134,0.3937338,0.5535253,1594836000
2020-07-15 18:30:00+00:00,0.37669772,0.9357458,0.9647919,0.914685,0.7914509,0.3871297,0.5539828,1594837800
2020-07-15 19:00:00+00:00,0.3831318,0.93434083,0.9608116,0.9113454,0.7892573,0.368695,0.5403575,1594839600
2020-07-15 19:30:00+00:00,0.38349602,0.9335891,0.96327627,0.91421664,0.7912166,0.34511426,0.53919387,1594841300
2020-07-15 20:00:00+00:00,0.36953524,0.93264025,0.96201915,0.9138101,0.7913152,0.3587662,0.54184204,1594843100
2020-07-15 20:30:00+00:00,0.37973267,0.9342299,0.96019536,0.9121956,0.78856725,0.3526579,0.5353619,1594845000
2020-07-15 21:00:00+00:00,0.38701653,0.93446404,0.9624013,0.9151656,0.792486,0.33985388,0.53264534,1594846800
2020-07-15 21:30:00+00:00,0.36540774,0.9298427,0.95798945,0.910569,0.78694046,0.33781755,0.53673965,1594848600
2020-07-15 22:00:00+00:00,0.3599448,0.9384937,0.9656054,0.9184066,0.7943346,0.3355197,0.53407204,1594850400
2020-07-15 22:30:00+00:00,0.37475538,0.9355239,0.9629312,0.91176426,0.7885795,0.3064492,0.52180064,1594852200
2020-07-15 23:00:00+00:00,0.37706193,0.93255395,0.96410185,0.9138716,0.78995967,0.31632364,0.5160548,1594854000
2020-07-15 23:30:00+00:00,0.36297977,0.9371259,0.9613044,0.9138716,0.79060054,0.30132788,0.52438563,1594855800
2020-07-16 00:00:00+00:00,0.3658933,0.93421763,0.96447164,0.91479594,0.7891833,0.2990819,0.51700217,1594857600
2020-07-16 00:30:00+00:00,0.36989945,0.9316667,0.95847,0.91413045,0.78962696,0.28964433,0.5128333,1594859400
2020-07-16 01:00:00+00:00,0.35933784,0.936214,0.96537125,0.9163239,0.78960234,0.29194328,0.5197024,1594861200
2020-07-16 01:30:00+00:00,0.35751686,0.9343162,0.96311593,0.9122327,0.7880742,0.2916774,0.5162984,1594863000
2020-07-16 02:00:00+00:00,0.36977807,0.9403177,0.96867377,0.9175316,0.79307747,0.29194805,0.511039,1594864800
2020-07-16 02:30:00+00:00,0.3614016,0.9320486,0.9605404,0.91282415,0.78912175,0.2930791,0.5143841,1594866600
2020-07-16 03:00:00+00:00,0.35059717,0.9338726,0.96322685,0.91161644,0.7878032,0.28993416,0.51584476,1594868400
2020-07-16 03:30:00+00:00,0.3655291,0.93923324,0.9682301,0.9173221,0.7934225,0.30253837,0.5112401,1594870100
2020-07-16 04:00:00+00:00,0.35436052,0.9361277,0.96410185,0.91679233,0.79196835,0.3068182,0.5169291,1594872000
2020-07-16 04:30:00+00:00,0.35132557,0.937015,0.96410185,0.91448784,0.78959,0.30028412,0.5123476,1594873900
2020-07-16 05:00:00+00:00,0.3611588,0.9391963,0.9661722,0.9167429,0.7921287,0.29501012,0.5067159,1594875600
2020-07-16 05:30:00+00:00,0.3498688,0.9319748,0.96002275,0.9112714,0.7828368,0.29054546,0.51085603,1594877400
2020-07-16 06:00:00+00:00,0.36310118,0.92831475,0.9598872,0.9070937,0.7824177,0.29420653,0.514665,1594879200
2020-07-16 06:30:00+00:00,0.36917105,0.93517876,0.96362126,0.91260237,0.78793865,0.3153409,0.5307071,1594881000
2020-07-16 07:00:00+00:00,0.35788104,0.9318885,0.9618221,0.9127502,0.7873472,0.34389305,0.55182046,1594882800
2020-07-16 07:30:00+00:00,0.37087062,0.9372122,0.96537125,0.9144509,0.7892327,0.38643292,0.562141,1594884600
2020-07-16 08:00:00+00:00,0.37111345,0.9300276,0.9564613,0.90865874,0.78315717,0.42556337,0.5803473,1594886400
2020-07-16 08:30:00+00:00,0.35897362,0.93432856,0.9618713,0.9156832,0.7886164,0.4679144,0.60924256,1594888200
2020-07-16 09:00:00+00:00,0.34962597,0.93866634,0.9659258,0.9176179,0.7894668,0.48796228,0.6298787,1594890000
2020-07-16 09:30:00+00:00,0.35690987,0.93542534,0.9662954,0.9146603,0.787951,0.5203234,0.6349546,1594891800
2020-07-16 10:00:00+00:00,0.36832127,0.9338972,0.96649265,0.9159666,0.78833294,0.53333336,0.64205205,1594893600
2020-07-16 10:30:00+00:00,0.35678846,0.937434,0.9646441,0.91442615,0.7878647,0.5665689,0.66390306,1594895400
2020-07-16 11:00:00+00:00,0.35217535,0.9424496,0.9666405,0.91854215,0.7908223,0.5980416,0.67506534,1594897200
2020-07-16 11:30:00+00:00,0.36904964,0.9380624,0.9659873,0.91800004,0.7902924,0.6198467,0.6759511,1594899000
2020-07-16 12:00:00+00:00,0.36455792,0.93615234,0.963461,0.9163856,0.789171,0.6560104,0.6920464,1594900700
2020-07-16 12:30:00+00:00,0.35181114,0.93403274,0.9616372,0.91388386,0.78671867,0.69690603,0.71587545,1594902700
2020-07-16 13:00:00+00:00,0.35314652,0.926762,0.9535899,0.9180493,0.8163318,0.7430555,0.7380516,1594904400
2020-07-16 13:30:00+00:00,0.36807847,0.93121076,0.9595545,0.92108077,0.8204232,0.7416883,0.7277002,1594906200
2020-07-16 14:00:00+00:00,0.35351074,0.93000305,0.95826066,0.9191953,0.8170588,0.74256444,0.7388857,1594908000
2020-07-16 14:30:00+00:00,0.3387002,0.92480254,0.9546744,0.9159666,0.81434774,0.7461479,0.7444288,1594909800
2020-07-16 15:00:00+00:00,0.34052116,0.92313886,0.95309705,0.91463566,0.8121172,0.7400768,0.73839027,1594911600
2020-07-16 15:30:00+00:00,0.36237276,0.92951,0.9574472,0.91984844,0.8181433,0.74633145,0.7342615,1594913400
2020-07-16 16:00:00+00:00,0.34901902,0.9256775,0.9538365,0.9163733,0.8151981,0.7805292,0.7590516,1594915200
2020-07-16 16:30:00+00:00,0.34528688,0.93150514,0.95783055,0.9217956,0.819277,0.7900992,0.76620543,1594917000
2020-07-16 17:00:00+00:00,0.3369362,0.9263676,0.9538242,0.91588426,0.8146862,0.7892298,0.76749974,1594918800
2020-07-16 17:30:00+00:00,0.33020234,0.9305945,0.96153855,0.92292935,0.8196222,0.7553243,0.75407994,1594920600
2020-07-16 18:00:00+00:00,0.3482906,0.9291157,0.9589384,0.92226386,0.81763816,0.7396934,0.7326796,1594922400
2020-07-16 18:30:00+00:00,0.34901902,0.9245067,0.9540461,0.91806155,0.81513643,0.7120258,0.72192717,1594924200
2020-07-16 19:00:00+00:00,0.3445273,0.9304467,0.9596162,0.91506696,0.79402643,0.6865836,0.7111037,1594926000
2020-07-16 19:30:00+00:00,0.3355438,0.93631226,0.9641949,0.90916413,0.76531285,0.6498633,0.69775426,1594927700
2020-07-16 20:00:00+00:00,0.3445049,0.9354572,0.9645455,0.90934676,0.7645556,0.61209846,0.67061657,1594929700
2020-07-16 20:30:00+00:00,0.34513426,0.9377174,0.9629681,0.90666234,0.76207185,0.5299513,0.6490013,1594931500
2020-07-16 21:00:00+00:00,0.33432984,0.93702734,0.96639407,0.9086711,0.7636246,0.5111341,0.64242023,1594933200
2020-07-16 21:30:00+00:00,0.33008093,0.94193196,0.9680208,0.91369915,0.7677529,0.47824278,0.6255092,1594935000
2020-07-16 22:00:00+00:00,0.34173512,0.9361154,0.96301734,0.9069705,0.7634889,0.45051852,0.60374576,1594936800
2020-07-16 22:30:00+00:00,0.3423421,0.9350432,0.96383077,0.9080796,0.76404345,0.43817797,0.6032152,1594938600
2020-07-16 23:00:00+00:00,0.33311588,0.94084764,0.96730596,0.91122204,0.7675926,0.4324602,0.604846,1594940400
2020-07-16 23:30:00+00:00,0.34464866,0.93736005,0.96537125,0.9119861,0.76658213,0.42172936,0.59109664,1594942200
2020-07-17 00:00:00+00:00,0.34064254,0.9378654,0.966924,0.9135882,0.7676912,0.42666486,0.59803665,1594944000
2020-07-17 00:30:00+00:00,0.32777438,0.93340415,0.96211773,0.90732783,0.7603711,0.42483762,0.60340965,1594945800
2020-07-17 01:00:00+00:00,0.34537706,0.9371382,0.9636336,0.90965694,0.76517737,0.42193672,0.5885282,1594947600
2020-07-17 01:30:00+00:00,0.3376076,0.9394304,0.9677619,0.9114438,0.76712435,0.4431818,0.5881233,1594949400
2020-07-17 02:00:00+00:00,0.335301,0.94226474,0.9697706,0.91512865,0.76918244,0.4231902,0.59574956,1594951200
2020-07-17 02:30:00+00:00,0.34161374,0.93666995,0.964299,0.910002,0.7643762,0.40198863,0.5835965,1594953000
2020-07-17 03:00:00+00:00,0.3367578,0.93727374,0.96461946,0.9103964,0.76558393,0.41372916,0.5843786,1594954800
2020-07-17 03:30:00+00:00,0.32607478,0.9420923,0.9712618,0.9140565,0.7686402,0.4237013,0.58593297,1594956500
2020-07-17 04:00:00+00:00,0.3423421,0.9438792,0.9720505,0.91627467,0.7703162,0.42045453,0.5764895,1594958300
2020-07-17 04:30:00+00:00,0.33153772,0.93789,0.9650508,0.908129,0.76458573,0.42045453,0.57961285,1594960300
2020-07-17 05:00:00+00:00,0.31575596,0.9328373,0.96449625,0.90746355,0.7637724,0.42045453,0.5857213,1594962000
2020-07-17 05:30:00+00:00,0.3266818,0.9327387,0.96062666,0.9144632,0.787951,0.42045453,0.5778757,1594963800
2020-07-17 06:00:00+00:00,0.33954996,0.92758757,0.95819896,0.9123928,0.78642285,0.42045453,0.5788562,1594965600
2020-07-17 06:30:00+00:00,0.32741016,0.9313586,0.959764,0.91259,0.7862256,0.42683566,0.59426796,1594967400
2020-07-17 07:00:00+00:00,0.32595342,0.9290911,0.9553399,0.90976787,0.78382266,0.43125352,0.606172,1594969200
2020-07-17 07:30:00+00:00,0.34222072,0.92904174,0.9585194,0.9123436,0.78615177,0.4709821,0.6146491,1594971000
2020-07-17 08:00:00+00:00,0.3374862,0.9355609,0.96550673,0.91833276,0.79076064,0.49995664,0.6384624,1594972800
2020-07-17 08:30:00+00:00,0.3150276,0.92715627,0.9566339,0.9119861,0.7835022,0.53227097,0.6627415,1594974600
2020-07-17 09:00:00+00:00,0.32717007,0.9274519,0.96004355,0.91000354,0.78377604,0.56459147,0.673266,1594976400
2020-07-17 09:30:00+00:00,0.33469406,0.92870903,0.9563504,0.91080314,0.78418,0.60153365,0.68606466,1594978200
2020-07-17 10:00:00+00:00,0.32983813,0.9313832,0.9606144,0.91434,0.78569585,0.6651646,0.7239714,1594980000
2020-07-17 10:30:00+00:00,0.31709135,0.93403274,0.9609717,0.91348964,0.78355145,0.7103768,0.7517743,1594981800
2020-07-17 11:00:00+00:00,0.3327517,0.92891854,0.9569789,0.9102115,0.780865,0.74743754,0.7638608,1594983600
2020-07-17 11:30:00+00:00,0.3297167,0.9301385,0.96012133,0.9143152,0.7838719,0.80623746,0.79741514,1594985300
2020-07-17 12:00:00+00:00,0.3261962,0.93642354,0.9668623,0.9182094,0.78871506,0.8600417,0.8163615,1594987300
2020-07-17 12:30:00+00:00,0.32182586,0.9417102,0.97033745,0.92275673,0.78862876,0.8786156,0.8303539,1594989000
2020-07-17 13:00:00+00:00,0.32765296,0.93845683,0.9661722,0.91933095,0.7890724,0.8805533,0.82397133,1594990800
2020-07-17 13:30:00+00:00,0.3495046,0.9380132,0.96516174,0.91802466,0.7882097,0.8817033,0.81739354,1594992600
2020-07-17 14:00:00+00:00,0.3442845,0.9332563,0.96089774,0.9136005,0.78356373,0.9215632,0.8477847,1594994400
2020-07-17 14:30:00+00:00,0.34088534,0.93206096,0.9619699,0.9138101,0.78315717,0.96590906,0.8585281,1594996200
2020-07-17 15:00:00+00:00,0.33481544,0.93827194,0.964336,0.9164965,0.7881605,0.9760765,0.8744434,1594998000
2020-07-17 15:30:00+00:00,0.32789576,0.93606603,0.9641758,0.9182219,0.78557265,0.9805149,0.8794113,1594999800
2020-07-17 16:00:00+00:00,0.32182586,0.93176526,0.9592835,0.91384697,0.7829723,0.982794,0.8833836,1595001600
2020-07-17 16:30:00+00:00,0.31866953,0.93415594,0.9632639,0.9163733,0.7852522,0.97091675,0.8773039,1595003400
2020-07-17 17:00:00+00:00,0.31017166,0.93124765,0.96017075,0.915412,0.7827259,0.96590906,0.87118703,1595005200
2020-07-17 17:30:00+00:00,0.30725813,0.93028635,0.95708984,0.91160417,0.77980524,0.93797356,0.863492,1595007000
2020-07-17 18:00:00+00:00,0.32291844,0.93558544,0.964484,0.9183203,0.78569585,0.89160156,0.83141744,1595008800
2020-07-17 18:30:00+00:00,0.32935256,0.9359182,0.9627463,0.9173715,0.7854617,0.84698004,0.8098775,1595010600
2020-07-17 19:00:00+00:00,0.33032373,0.94062585,0.96730596,0.92076033,0.78968865,0.8188865,0.7934051,1595012400
2020-07-17 19:30:00+00:00,0.31917027,0.93995416,0.96447027,0.9186562,0.78772914,0.7874331,0.782332,1595014100
2020-07-17 20:00:00+00:00,0.31917873,0.9395604,0.9646884,0.9185721,0.7877473,0.7752526,0.7780866,1595016000
2020-07-17 20:30:00+00:00,0.31918716,0.93916684,0.96490663,0.9184881,0.78776574,0.76307195,0.77384126,1595017900
2020-07-17 21:00:00+00:00,0.31919557,0.9387731,0.9651248,0.918404,0.7877839,0.75089127,0.76959586,1595019600
2020-07-17 21:30:00+00:00,0.31920403,0.9383795,0.9653432,0.91831976,0.7878021,0.7387106,0.7653505,1595021400
2020-07-17 22:00:00+00:00,0.31921244,0.93798584,0.96556133,0.9182357,0.78782046,0.72653,0.7611051,1595023200
2020-07-17 22:30:00+00:00,0.31922087,0.9375921,0.96577954,0.9181517,0.7878387,0.7143494,0.7568597,1595025000
2020-07-17 23:00:00+00:00,0.3192293,0.9371985,0.9659977,0.91806746,0.7878569,0.7021687,0.7526143,1595026800
2020-07-17 23:30:00+00:00,0.31923774,0.9368048,0.9662159,0.9179834,0.78787524,0.68998814,0.7483689,1595028600
2020-07-18 00:00:00+00:00,0.31924614,0.93641126,0.96643424,0.91789937,0.7878934,0.67780745,0.7441235,1595030400
2020-07-18 00:30:00+00:00,0.3192546,0.9360175,0.96665245,0.9178153,0.78791165,0.6656269,0.7398782,1595032200
2020-07-18 01:00:00+00:00,0.31926304,0.93562376,0.9668706,0.9177311,0.78793,0.6534462,0.7356328,1595034000
2020-07-18 01:30:00+00:00,0.31927145,0.9352302,0.9670888,0.91764706,0.7879482,0.64126563,0.7313874,1595035800
2020-07-18 02:00:00+00:00,0.3192799,0.93483645,0.96730715,0.917563,0.78796655,0.62908494,0.727142,1595037600
2020-07-18 02:30:00+00:00,0.3192883,0.93444294,0.96752536,0.9174789,0.7879848,0.6169043,0.72289664,1595039400
2020-07-18 03:00:00+00:00,0.31929675,0.9340492,0.9677435,0.9173947,0.78800297,0.6047237,0.71865124,1595041200
2020-07-18 03:30:00+00:00,0.31930518,0.93365544,0.9679617,0.91731066,0.7880213,0.59254307,0.7144059,1595043000
2020-07-18 04:00:00+00:00,0.31931362,0.9332619,0.9681799,0.9172266,0.7880395,0.5803624,0.71016043,1595044900
2020-07-18 04:30:00+00:00,0.31932202,0.9328682,0.9683982,0.9171424,0.78805774,0.5681818,0.7059151,1595046700
2020-07-18 05:00:00+00:00,0.31933048,0.9324746,0.9686164,0.91705835,0.7880761,0.56844485,0.7016697,1595048400
2020-07-18 05:30:00+00:00,0.3193389,0.93208086,0.9688346,0.9169743,0.7880943,0.5687079,0.6974243,1595050200
2020-07-18 06:00:00+00:00,0.31934732,0.9316871,0.9690528,0.91689026,0.78811246,0.5689709,0.69317895,1595052000
2020-07-18 06:30:00+00:00,0.3193558,0.93129355,0.9692711,0.91680604,0.7881309,0.56923395,0.68893355,1595053800
2020-07-18 07:00:00+00:00,0.3193642,0.93089986,0.96948934,0.916722,0.78814906,0.56949705,0.68468815,1595055600
2020-07-18 07:30:00+00:00,0.31937262,0.9305061,0.9697075,0.91663796,0.78816724,0.5697601,0.68044275,1595057400
2020-07-18 08:00:00+00:00,0.31938103,0.93011254,0.9699257,0.91655385,0.7881856,0.5700232,0.67619735,1595059200
2020-07-18 08:30:00+00:00,0.3193895,0.9297188,0.97014385,0.91646963,0.78820384,0.5702862,0.671952,1595061000
2020-07-18 09:00:00+00:00,0.3193979,0.9293252,0.97036225,0.9163856,0.788222,0.57054925,0.6677066,1595062800
2020-07-18 09:30:00+00:00,0.3182402,0.92949474,0.97011685,0.9164298,0.7879728,0.5620714,0.6637658,1595064600
2020-07-18 10:00:00+00:00,0.31708246,0.9296644,0.96987146,0.916474,0.7877236,0.5535936,0.6598249,1595066400
2020-07-18 10:30:00+00:00,0.31592473,0.92983407,0.96962625,0.91651815,0.7874744,0.54511565,0.655884,1595068200
2020-07-18 11:00:00+00:00,0.314767,0.9300037,0.96938086,0.9165624,0.7872252,0.5366377,0.6519432,1595070000
2020-07-18 11:30:00+00:00,0.3136093,0.9301732,0.96913564,0.91660655,0.786976,0.5281599,0.6480023,1595071700
2020-07-18 12:00:00+00:00,0.31245154,0.93034285,0.96889025,0.9166508,0.7867268,0.519682,0.6440615,1595073500
2020-07-18 12:30:00+00:00,0.31129384,0.9305125,0.96864486,0.91669494,0.78647757,0.5112042,0.6401207,1595075500
2020-07-18 13:00:00+00:00,0.3101361,0.9306822,0.96839964,0.9167391,0.78622836,0.5027263,0.6361798,1595077200
2020-07-18 13:30:00+00:00,0.30897838,0.93085164,0.96815425,0.91678333,0.7859792,0.49424848,0.632239,1595079000
2020-07-18 14:00:00+00:00,0.30782068,0.93102133,0.96790886,0.9168277,0.78573,0.48577058,0.6282981,1595080800
2020-07-18 14:30:00+00:00,0.30666295,0.93119097,0.96766365,0.9168719,0.7854808,0.47729275,0.6243573,1595082600
2020-07-18 15:00:00+00:00,0.30550525,0.93136066,0.96741825,0.9169161,0.7852316,0.46881485,0.6204164,1595084400
2020-07-18 15:30:00+00:00,0.3043475,0.9315301,0.96717286,0.91696024,0.7849824,0.46033695,0.6164756,1595086200
2020-07-18 16:00:00+00:00,0.30318978,0.93169975,0.96692765,0.91700447,0.7847332,0.45185912,0.6125347,1595088000
2020-07-18 16:30:00+00:00,0.30203202,0.93186945,0.96668226,0.91704863,0.78448397,0.44338122,0.6085938,1595089800
2020-07-18 17:00:00+00:00,0.30087432,0.9320391,0.96643704,0.91709286,0.78423476,0.4349034,0.604653,1595091600
2020-07-18 17:30:00+00:00,0.2997166,0.9322086,0.96619165,0.917137,0.78398556,0.4264255,0.6007122,1595093400
2020-07-18 18:00:00+00:00,0.2985589,0.93237823,0.96594626,0.9171812,0.78373635,0.41794768,0.59677136,1595095200
2020-07-18 18:30:00+00:00,0.29740113,0.9325479,0.96570104,0.9172254,0.78348714,0.40946978,0.5928305,1595097000
2020-07-18 19:00:00+00:00,0.29624343,0.93271756,0.96545565,0.9172696,0.78323793,0.40099195,0.5888896,1595098800
2020-07-18 19:30:00+00:00,0.29508567,0.9328872,0.96521026,0.9173138,0.7829887,0.39251405,0.5849488,1595100500
2020-07-18 20:00:00+00:00,0.29392797,0.9330567,0.96496505,0.917358,0.7827396,0.38403615,0.5810079,1595102500
2020-07-18 20:30:00+00:00,0.29277024,0.93322635,0.96471965,0.91740215,0.7824904,0.37555835,0.5770671,1595104300
2020-07-18 21:00:00+00:00,0.29161254,0.93339604,0.96447444,0.9174464,0.78224117,0.36708042,0.5731262,1595106000
2020-07-18 21:30:00+00:00,0.2904548,0.9335657,0.96422905,0.91749054,0.7819918,0.3586026,0.5691853,1595107800
2020-07-18 22:00:00+00:00,0.28929707,0.9337352,0.96398365,0.91753477,0.7817426,0.35012472,0.5652445,1595109600
2020-07-18 22:30:00+00:00,0.29946312,0.9348363,0.9619262,0.91980463,0.78265345,0.33673468,0.5567644,1595111400
2020-07-18 23:00:00+00:00,0.29888168,0.93665767,0.96249986,0.9186778,0.7832064,0.30790043,0.5535253,1595113200
2020-07-18 23:30:00+00:00,0.2841925,0.9404286,0.9687478,0.92275673,0.78473455,0.3040124,0.55065364,1595115000
2020-07-19 00:00:00+00:00,0.29426855,0.93939334,0.9682549,0.92183256,0.78527683,0.29019478,0.5352017,1595116800
2020-07-19 00:30:00+00:00,0.29924583,0.94052726,0.96734285,0.92175853,0.7858929,0.2837879,0.53030205,1595118600
2020-07-19 01:00:00+00:00,0.28455672,0.9376435,0.96673906,0.9221899,0.7845004,0.26136363,0.53042054,1595120400
2020-07-19 01:30:00+00:00,0.29256895,0.9395906,0.96964735,0.923644,0.78662,0.257948,0.51672393,1595122200
2020-07-19 02:00:00+00:00,0.29888168,0.9392578,0.966776,0.92235017,0.78490716,0.24967895,0.5131129,1595124000
2020-07-19 02:30:00+00:00,0.27957937,0.9413405,0.97081816,0.92310196,0.78472227,0.24215846,0.51770073,1595125800
2020-07-19 03:00:00+00:00,0.28097853,0.9395202,0.9708643,0.9238109,0.7852477,0.23248109,0.5105115,1595127600
2020-07-19 03:30:00+00:00,0.2998286,0.9364038,0.9716143,0.9224734,0.7838547,0.21200639,0.49024183,1595129300
2020-07-19 04:00:00+00:00,0.30222875,0.9293252,0.96249276,0.92462474,0.78524685,0.20038804,0.48385543,1595131100
2020-07-19 04:30:00+00:00,0.30130383,0.9299649,0.96036255,0.92434293,0.7854522,0.20108093,0.48880112,1595133000
2020-07-19 05:00:00+00:00,0.30037892,0.9306045,0.9582324,0.9240613,0.7856577,0.20177382,0.49374685,1595134800
2020-07-19 05:30:00+00:00,0.29945397,0.9312442,0.95610225,0.9237797,0.7858631,0.20246671,0.49869254,1595136600
2020-07-19 06:00:00+00:00,0.29852903,0.9318838,0.95397204,0.9234979,0.78606844,0.20315968,0.5036382,1595138400
2020-07-19 06:30:00+00:00,0.2976041,0.9325235,0.9518419,0.92321634,0.7862738,0.20385256,0.5085839,1595140200
2020-07-19 07:00:00+00:00,0.29667917,0.9331631,0.9497117,0.92293453,0.7864792,0.20454545,0.5135296,1595142000
2020-07-19 07:30:00+00:00,0.29575422,0.9338027,0.9475815,0.9226529,0.7866845,0.23177086,0.51847535,1595143800
2020-07-19 08:00:00+00:00,0.29482928,0.9344424,0.9454513,0.9223713,0.78689003,0.2589962,0.52342105,1595145600
2020-07-19 08:30:00+00:00,0.29390433,0.935082,0.94332117,0.9220895,0.78709537,0.2862216,0.52836674,1595147400
2020-07-19 09:00:00+00:00,0.28965542,0.9369041,0.9699924,0.9233113,0.7838104,0.30900973,0.5490483,1595149200
2020-07-19 09:30:00+00:00,0.27751562,0.93947965,0.96927774,0.92302793,0.7833913,0.36534995,0.5897164,1595151000
2020-07-19 10:00:00+00:00,0.28285715,0.9367686,0.96750313,0.92259663,0.7809882,0.45038623,0.61984265,1595152800
2020-07-19 10:30:00+00:00,0.29536113,0.93753266,0.96225345,0.9187393,0.77995306,0.51821405,0.64962935,1595154600
2020-07-19 11:00:00+00:00,0.3037796,0.9370535,0.96721256,0.92258793,0.7828021,0.56720775,0.6738643,1595156400
2020-07-19 11:30:00+00:00,0.30318072,0.936544,0.96657777,0.92227113,0.78213143,0.59723586,0.6896081,1595158100
2020-07-19 12:00:00+00:00,0.30258188,0.9360345,0.9659428,0.9219544,0.78146076,0.62726396,0.7053519,1595160000
2020-07-19 12:30:00+00:00,0.301983,0.935525,0.965308,0.9216376,0.78079015,0.657292,0.7210957,1595161900
2020-07-19 13:00:00+00:00,0.30138412,0.9350157,0.96467304,0.9213206,0.7801195,0.6873201,0.7368395,1595163600
